Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
406,-0.7004629508458228,-6.540767608099296,-9.793083347963975,1.847050541855671,-9.898489633929751,-3.5246421527332883,-2.289931905461169,-9.954682530951631,-4.531997595044994,-8.633345735319658,2.609232485820119,-9.995213629898739,-1.912847994529661,1.491972068230675,-8.787476206780246,-10.0,4.163090221182431,-2.5253772751210755,-2.8340987039861725,-9.753153748981209,-8.58913740310613,-1.4255711231882877,-6.821332838372994,-10.0,-9.918632849395928,10.0,-7.846586525227446,-3.6458492449046624,2.1852379413846097,-8.22312529807482,0.6321578804741882,-9.921630422042558,-2.5150982836785394,-0.30580629836652146,1.6619321641157951,-5.034165145722349,2.44137692809153,0.38653740670944403,-7.092453917820642,-2.186138051416545,-10.0,-5.0404879636529465,-0.5714136485025644,0.12764914410700368,-6.489693383932014,-9.987411226033085,1.5387943602346084,-8.568290437616152,9.810305169657015,-9.85458226629409,-0.05371352837630085,-9.971830330875147,0.44916798997087964,7.371324122290431,-9.974712891225654,-9.943232116713308,-1.5335906078159476,0.046690558228038734,-7.52191147759956,1.623947488387584,-9.093894028423424,2.1388313497052454,-9.944550292527804,-7.874982404932331,-2.05104119519824,-6.7727926380678705,-0.32449005019730115,-5.749267402896543,-8.379405188755989,-9.921381706383332,-7.388625994983302,-9.94582387563143,-7.2495367883720805,0.7588127258000404,-9.963950106787665,-2.274097696099808,-9.883987227885854,2.8803647609045737,-4.053848583966915,-9.992517859600662,-10.0,-9.999528542191586,-10.0,-5.0601195047545815,2.6138837084610094,-10.0,-8.032376000392873,-9.884431556373894,-9.979941179474569,-1.77695735727161,-9.891686747778824,-1.7326259560630917,3.5728842022515646,1.992999759888612,-9.83520666733483,-2.7147238267191782,-9.91256986530527,2.5585648925418227,-9.962786706025256,-9.123994719277707
407,-0.7018106476426365,-6.530035399695296,-9.883376097823636,1.887650075777003,-9.895558146123319,-3.493272501004104,-2.319404207031992,-9.99255487528038,-4.547119673801271,-8.555964714010953,2.638691756591036,-10.0,-1.845288007621195,1.4155455131686334,-8.839291296208227,-9.95096222408924,4.127512754356814,-2.523400067670254,-2.7260274494197296,-9.718149570086247,-8.652988523301259,-1.453663480448468,-6.80579499222769,-9.975945840248837,-9.92950008656906,9.977370995647743,-7.835684308347274,-3.6351014881001835,2.1784706122961714,-8.24890037941328,0.6487018089742184,-9.98377442289598,-2.4637430732657957,-0.3955974921725755,1.6412723566560796,-5.009826030723462,2.423904011291758,0.4254539502392464,-7.034262738310058,-2.201271319672079,-10.0,-4.975048340796013,-0.552335408896116,0.14816252692872117,-6.5122256790578135,-9.981419229853618,1.523337313592223,-8.605158294425607,9.795999371214592,-9.938968299207058,-0.07020363817148767,-9.917489431279666,0.4492838623902608,7.4371623594142555,-10.0,-9.978823490498764,-1.479892075980797,0.037614258256870335,-7.497403758375849,1.5616347596041504,-9.016931361480955,2.197262031754634,-10.0,-7.882156867921153,-2.065769234383622,-6.7182951258414185,-0.24383908943505195,-5.70754323231059,-8.43884932105335,-9.993774306568557,-7.36901480380049,-9.95719068939335,-7.268541124176741,0.815492565865208,-9.962267665718668,-2.184528421117532,-9.90041822496901,2.864475532714341,-4.040902956496874,-10.0,-9.986378789320119,-9.929650947275917,-10.0,-4.993403996165311,2.636992362506789,-10.0,-7.929440343735219,-9.895615165952833,-10.0,-1.6843551617057833,-9.922696367729811,-1.798965303212368,3.6205880115853275,2.0370943356812137,-9.872411023649407,-2.7341374122243898,-9.955643281909966,2.605348589834627,-9.932479707646326,-9.157036774798776
408,-0.7095503917364322,-6.558280757171616,-9.929188867924768,1.8841125264777556,-10.0,-3.4791580803557234,-2.3233484099159254,-10.0,-4.539202030500937,-8.474026849194349,2.5917246219334524,-9.995005589444753,-1.8490813556013825,1.3702539945153065,-8.82135256668923,-9.908104410661569,4.137181995359879,-2.463227311218276,-2.7558869321994437,-9.728640809367866,-8.62673843572606,-1.500720095394819,-6.768078102615841,-9.945922143725111,-9.954550601315148,10.0,-7.8859264671609,-3.613226051422572,2.174181733217467,-8.307033494750844,0.7173347775866721,-9.973650296966854,-2.4579231298882154,-0.39539887382508554,1.6302861795284056,-5.010572973677181,2.472220097518404,0.41527277481570135,-7.031405825330582,-2.2627327845618566,-10.0,-4.892743881070357,-0.5063750027650595,0.15975843880408055,-6.495508330365342,-10.0,1.5329788709181487,-8.604818220665107,9.851126870427128,-9.921316421752525,-0.02274458698597734,-9.913587043917119,0.44755287497938573,7.435590996221263,-9.988872886759838,-9.94330082966092,-1.527357102438819,0.052570660741947495,-7.48085893007156,1.5780487045919291,-8.99954176778137,2.30091250327422,-10.0,-7.891014800776584,-2.0295915463273273,-6.736382918356724,-0.2637807814121997,-5.726063267279902,-8.45912262759318,-10.0,-7.356529595956746,-10.0,-7.252535429325754,0.753912264631107,-10.0,-2.1412108266379013,-9.871784805529346,2.8312528871227647,-4.017655904478159,-9.970051875003755,-9.937185934732954,-9.871981958817722,-9.998124792363665,-4.964311307281442,2.6010863349622024,-10.0,-7.949767063008954,-9.934688870747797,-10.0,-1.6116763539373629,-9.973650428810748,-1.8391813926532004,3.5346689549631356,1.9920243918818887,-9.827714583976581,-2.6660382641523777,-9.93056644316115,2.6288969022958133,-9.998470043155264,-9.14291421678147
409,-0.6863509435937952,-6.5723536780104075,-9.887048503960894,1.8693793717685356,-10.0,-3.4744746472413772,-2.319357843887289,-10.0,-4.423267546215953,-8.501265862283987,2.565441296438483,-10.0,-1.8246789929555993,1.4676979592920205,-8.760455896749358,-9.980150216991063,4.154414487805071,-2.4517350807379055,-2.8210905830598927,-9.708703155552733,-8.658993870254735,-1.541645287101593,-6.721381797563616,-9.94000721873397,-10.0,10.0,-7.844655033900084,-3.6417557242894225,2.1828586446570353,-8.27603066888034,0.7384849262167336,-9.973832983674809,-2.516147596019205,-0.3397899719637807,1.705284235123039,-5.023803346960222,2.5237024466326443,0.49202848867615956,-7.040411429291083,-2.286102385775051,-10.0,-4.915845867431126,-0.5555339087202784,0.21682240633340225,-6.523387704325796,-9.998940366507513,1.5518302050242843,-8.60706607541554,9.854220505374883,-9.808133760501919,-0.031982377926378584,-9.963456575442537,0.4117387030817725,7.370867715002566,-10.0,-9.919827023035776,-1.5281453585691502,0.12921167584434287,-7.502683311240426,1.589089324352834,-9.076560345219217,2.330725543134565,-10.0,-7.852904606848603,-2.006748679831738,-6.782285473457063,-0.26315084841421466,-5.70952098635976,-8.444962133194025,-9.939041669338557,-7.360478039369109,-9.959631151351685,-7.241510522330751,0.7240703563194185,-9.962857195936442,-2.1618463713110923,-9.802042761160545,2.7985970226049934,-3.986906527043607,-9.92579510695622,-9.965045029306618,-9.944227303289178,-10.0,-4.942198783246259,2.560092344533531,-10.0,-7.921072578980019,-10.0,-10.0,-1.658860688239457,-9.922569863600977,-1.7373110146304627,3.6074251899256193,2.0480984947713643,-9.8657652106662,-2.698966839114176,-9.938952553865564,2.6511811239295686,-9.958028394736766,-9.138579676592657
410,-0.55571289600188,-6.502037390430532,-9.966761267739466,1.9136104634726285,-10.0,-3.457723908963611,-2.3014327708583884,-10.0,-4.456868229828951,-8.450939044008585,2.5403937937599252,-10.0,-1.832552225697808,1.392707390634241,-8.768575538795217,-10.0,4.181598400867287,-2.440020902121639,-2.772495644202439,-9.819466587180004,-8.703774424662718,-1.5414867336748181,-6.735248776122896,-9.901662699058603,-9.977759679868628,10.0,-7.882083334987821,-3.6601370363465677,2.155893615385102,-8.252233103129322,0.8199116946527893,-9.892970914762532,-2.493200487245764,-0.24850642819317295,1.7380909157433153,-4.998718595510685,2.506369570880268,0.4073853448743333,-6.951342900682448,-2.221072147964263,-9.97646692054022,-4.945704538702745,-0.5747995127069243,0.24449025283701512,-6.496116334026354,-9.938373471970776,1.572340551540257,-8.609874656585154,9.865752995926014,-9.787993382166544,-0.05357177238856958,-9.949319748337215,0.32758603388876617,7.388195957687638,-9.986022970874874,-9.97155047169942,-1.5176153407568407,0.11445719551692354,-7.48788352045869,1.5918785916237561,-9.106356692465965,2.305197570213754,-9.98987404092562,-7.785222213941662,-1.9569282610281613,-6.781733483598647,-0.25341356091528006,-5.757195209714307,-8.414564772003109,-9.94144216438302,-7.3777461166898775,-9.974860824858606,-7.2247356759220365,0.778945438950734,-10.0,-2.1522357155821545,-9.790456988265895,2.8281416812710165,-3.9407798035751265,-9.996699951985077,-9.8726591809761,-9.907723742055369,-9.997606972998136,-4.851556887724252,2.605505879397178,-10.0,-7.996134449274548,-10.0,-10.0,-1.6030009081694212,-9.971035781550365,-1.7161538168669197,3.5141078054397803,2.039998761106865,-9.952677605893037,-2.656403993229176,-9.95886606689014,2.613692254428413,-10.0,-9.175836721239833
411,-0.5759936209901311,-6.552379932692588,-10.0,1.9066676960692674,-9.971499423158788,-3.3472057464681537,-2.3215597674393527,-10.0,-4.442631144104602,-8.47891171924953,2.5340633921264986,-10.0,-1.8098711388444377,1.3328502871973211,-8.764906100438324,-10.0,4.245813649807701,-2.5192778619498926,-2.8256032023193014,-9.826841254183917,-8.643813434741983,-1.5550516056533785,-6.768548733627588,-9.943019069664683,-9.966892323000552,10.0,-7.959594411453943,-3.657896532867793,2.178826250314007,-8.276620366160158,0.8720507864262343,-9.960596892342604,-2.517543251734557,-0.2963598697985419,1.703472839250843,-5.090751959154399,2.550909498102422,0.3885021167241025,-6.899995408792283,-2.239862544330171,-9.98928812205095,-4.9286769390424405,-0.6055473344838953,0.2807005880785006,-6.4180818145616785,-9.979823338933057,1.6935147705814941,-8.670056668741946,9.817806127670273,-9.830405293782412,0.003994338217247546,-9.951519060141436,0.2932391989606656,7.3432903951219135,-9.973131983881045,-9.980673355082303,-1.627672964956688,0.16415665902120175,-7.5135267822131375,1.5270161474851334,-9.060727252444858,2.3324711394247335,-10.0,-7.727876936682293,-2.013709039848191,-6.825074532491523,-0.1746370085010222,-5.766975732103885,-8.439497490478578,-9.976663854974861,-7.400266666520823,-9.980682750300922,-7.226925606772838,0.7571586200042422,-9.953998017517922,-2.1828218338711234,-9.769073254127761,2.808317332006307,-3.9257338910797936,-9.976841097022078,-9.87219486733148,-9.922924916005416,-9.941654323763206,-4.876829194807262,2.5842449285728852,-9.976386510489862,-7.993527790712859,-9.923920423589598,-10.0,-1.5805671148423823,-9.888427060469022,-1.717843478330483,3.5752250761928823,2.0476998572406075,-9.914979490460446,-2.7188600548475073,-9.890598442823372,2.590858401875751,-10.0,-9.084111716968454
412,-0.5485668378117108,-6.500538532048361,-9.992837294188133,1.9162925897007517,-9.914850118996968,-3.3593996033568656,-2.287518904664461,-9.97875830573463,-4.436548777509419,-8.3687502116981,2.5422994527184306,-10.0,-1.844998641543076,1.3199975039875327,-8.723151791215626,-10.0,4.245842752211937,-2.552802453894314,-2.8708197695548927,-9.829285402479002,-8.6853849044888,-1.57007847350784,-6.794822790283553,-9.897492243740727,-10.0,9.952480126043572,-7.887347144759333,-3.667637058561421,2.2407289825277306,-8.320231383500913,0.8127875499409385,-9.970521490395477,-2.5083650990986324,-0.3501648257452623,1.713849560518741,-5.06929195615126,2.542891272780003,0.4207942202573028,-6.879168436650742,-2.278183343964376,-9.950973422321928,-4.92491603031188,-0.6059559040919213,0.28902124305968885,-6.452245823104411,-9.94463950823387,1.5906739362974138,-8.57810135419836,9.846112734318387,-9.895417685040401,-0.011282855153461785,-9.993296202951237,0.3820882005723033,7.46572454343114,-9.920318020136303,-10.0,-1.575575144209974,0.1673306927176271,-7.426200658568274,1.5266938987569678,-9.092757959873104,2.296642446092854,-9.996977445934956,-7.756598015407503,-1.9918917796094882,-6.787108958857458,-0.15559792608936887,-5.817767313087595,-8.486515526055134,-9.969506455375578,-7.382078771042989,-9.949975468441464,-7.244180356544096,0.7576736750167133,-9.953641972516564,-2.19397990434302,-9.83333332186516,2.9599404682792927,-3.9303804517340524,-10.0,-9.879946591737363,-9.893120518453685,-10.0,-4.857606240698888,2.673010401819817,-9.936952302108137,-7.9845132505899,-9.991020319381619,-9.939087487998908,-1.5889802497665724,-9.916408076182687,-1.6714608281172558,3.6266717273406246,2.1089052062584255,-9.874319129260368,-2.75731270753776,-9.962941750756436,2.6445844016393916,-10.0,-9.113221685717331
413,-0.47020458688405975,-6.4887991358458,-9.96387307328953,1.915677528522194,-9.879308690957242,-3.4113982196066455,-2.2869937968830882,-9.95448386083246,-4.428523709900879,-8.392213028288943,2.5602423123248674,-10.0,-1.722737506481859,1.4559978245188279,-8.734150415504681,-10.0,4.322761977259006,-2.5444813046433548,-2.8314495321158426,-9.879050179950298,-8.6939962589339,-1.5740870931625648,-6.780699359032331,-9.941530026157812,-9.93469970782173,9.92492256319397,-7.909173146890725,-3.6928340416973873,2.2135864037959236,-8.335048717163627,0.7941829494399103,-10.0,-2.5048244171996767,-0.24640753923156822,1.6920040907560427,-5.137221715932509,2.582913390871466,0.41425540583403164,-6.90510911435144,-2.3125271316736375,-10.0,-4.868286110742362,-0.5479936237959263,0.17483484945349753,-6.43794751124123,-9.922915809486437,1.6116267818366121,-8.563522505071635,9.850918267965712,-9.898264025917115,0.07687621597416924,-9.968730293574447,0.4227934063113226,7.554433022034402,-10.0,-9.933852420901905,-1.488875947911251,0.10442320109185187,-7.468597625696491,1.5041209125773194,-9.057872835020921,2.307852570187714,-9.97494481172077,-7.80353453675413,-2.0376173735577496,-6.730185763996765,-0.19089473485325595,-5.8257324808558515,-8.498255889385014,-9.999461107320938,-7.320705858135709,-9.97962354464486,-7.220166914612503,0.7445088286847164,-10.0,-2.1668025547358623,-9.916817072662765,2.9014822105463076,-3.858977876210308,-10.0,-9.907661732761323,-9.91645511577978,-9.925379073049026,-4.832569562520042,2.655724434025616,-9.99159058136187,-8.004806938953458,-10.0,-9.940077946898684,-1.5330448417505238,-9.895917295003043,-1.720687090186088,3.5453206844806733,2.0812204160527203,-9.822300970522216,-2.6815599769777143,-9.997796033866157,2.737299874871694,-10.0,-9.056443253055539
414,-0.543590555661637,-6.494057820982323,-9.978751506990571,1.921012518032066,-9.83352212959583,-3.392717479854383,-2.248241579239924,-9.945013871370541,-4.415342848007545,-8.464526905047862,2.578561572356089,-9.977153556983858,-1.7755968360632723,1.4712469326925564,-8.718631094196382,-9.941556806246245,4.3306852951901105,-2.4599926184461145,-2.7683767433841813,-9.885999762173254,-8.73950034866939,-1.6121346741403972,-6.786825648239863,-9.972875986339911,-9.939348923561308,9.95863752601815,-7.991149529385753,-3.706567766297255,2.3038334658556043,-8.25871722769904,0.8091589084083324,-9.997097692459201,-2.5074666045417393,-0.21499233426342074,1.6873173818326321,-5.182032994342571,2.6601280711967816,0.4073007483020301,-6.986662074789337,-2.172980257189699,-10.0,-4.836540971089757,-0.5264016795333603,0.056482556863315145,-6.4806258229571725,-9.892276796165602,1.6691192023866956,-8.59034146038793,9.909185305057024,-9.902368649070217,0.1286240802427013,-9.96298869493352,0.42990998761667515,7.527983155132349,-9.962899550870135,-9.965935784790386,-1.5705719593423249,0.07398686917094496,-7.473072637262882,1.533717470508069,-8.987183897520456,2.2920259640575384,-9.979573440685591,-7.8184395633752395,-2.101949238718714,-6.818747553135583,-0.1275483960690645,-5.805938078763642,-8.452884589620997,-10.0,-7.351889707513509,-9.958549689539117,-7.238777054727369,0.730477921256661,-10.0,-2.1650835453400523,-9.930040576997747,2.9183646594100443,-3.822014763924399,-9.987545969408337,-9.99340175316863,-9.837335240698978,-9.86178460186797,-4.859342341224313,2.6849709837239626,-10.0,-8.057768598974015,-10.0,-9.948951979885983,-1.6337190287866477,-9.984752771850705,-1.7147224811054809,3.5917393258055417,2.102790696599802,-9.791207007954494,-2.631255328453162,-9.894568683294432,2.773276197204678,-9.98021810304647,-9.036669383287842
415,-0.5217503051766591,-6.518733680108058,-10.0,1.8888639499773126,-9.90093140983581,-3.3914562370922883,-2.1803135418957056,-9.942412754530995,-4.362928368029815,-8.40783995717727,2.669001225845849,-9.966660729460793,-1.856563246421554,1.5022562786917393,-8.754613939552977,-9.979796838719322,4.361650936563544,-2.457869092053512,-2.824118173628257,-9.84219449311105,-8.691330449993302,-1.5072066883578568,-6.825278460228963,-9.988178511676152,-9.978233609644596,9.934630717483593,-8.003306652539912,-3.7283059599715185,2.2859059240017223,-8.310069602264157,0.864935363393488,-9.992403224909154,-2.573518778291361,-0.12109009914623568,1.693313270871785,-5.143092472798973,2.5599344636703303,0.3035340122173167,-7.01864719675618,-2.080890775474416,-10.0,-4.819227728979994,-0.41817935315096777,0.10828182007166759,-6.534469295713104,-9.903591373335209,1.6762448471884879,-8.546485487758959,9.97934537692551,-9.940208494976876,0.09417509245008943,-9.931494378054554,0.40306850081237877,7.582772513279632,-10.0,-9.952405267177602,-1.4459314967339374,-0.02027515467057696,-7.484588801566728,1.6174933304532166,-8.958657725576739,2.327401453602196,-9.92636963871581,-7.818516043178847,-2.1048634146376175,-6.822911625024111,-0.1511645100274572,-5.743406899696101,-8.455420939617733,-10.0,-7.314960499200203,-9.94180392381811,-7.204449821746702,0.7546654263032228,-10.0,-2.120322208137695,-9.929751228681871,2.962757827274009,-3.8292176450710635,-9.971343541285215,-9.986008935393098,-9.873566615212916,-9.892856523760862,-4.849451098523618,2.635642885420324,-10.0,-8.032142819160004,-10.0,-9.924331130399201,-1.5704768180143325,-9.937485142661709,-1.6741213631941638,3.625751030896165,2.0932179578144567,-9.831687560835535,-2.5892045552553586,-9.838125831782989,2.7232618653495755,-9.973381169794017,-9.098331260032747
416,-0.5471852288185968,-6.546354005798146,-9.933650580694183,1.9629576085374332,-9.854920408713859,-3.377955440436222,-2.1500252550487495,-9.891299003389946,-4.455992674139153,-8.465545589823193,2.6258307674473627,-9.99931163187254,-1.8059098697507692,1.4553598278182434,-8.736162542102349,-9.95930112337258,4.362004682720427,-2.430109912324231,-2.6744394663390927,-9.888894955307864,-8.704684451497322,-1.452255717618747,-6.82820461905504,-9.928677982744976,-9.943399655404514,10.0,-7.957704925200177,-3.6535228467502248,2.295883373372721,-8.258189228960674,0.8875125294756532,-10.0,-2.594637265502611,-0.17934043462809696,1.6957463383230178,-5.077956863030492,2.6814535322666426,0.39929412289789223,-7.043671035699935,-2.1269048504281907,-9.952111790280334,-4.8577902486770626,-0.4813071539135492,0.1579750472037176,-6.442040778113952,-9.975266938666206,1.714840759672744,-8.54025110729112,9.99866497565007,-9.919675786150403,0.06526838556344573,-9.981158598099066,0.4983659262969016,7.587388321987341,-9.928447184809489,-9.936534205100392,-1.4866256231288315,0.10964515529236608,-7.3864054146299,1.698829897406036,-8.965526273714355,2.379502799905548,-9.913290077599108,-7.845127559184448,-2.0117958759380414,-6.866881781802912,-0.10307129431857566,-5.769723451926051,-8.481320247929176,-9.967503243321577,-7.331317454714121,-10.0,-7.216563521096915,0.8142246022360327,-10.0,-2.1963764255004667,-10.0,2.9887295160300344,-3.8288176850415856,-9.933334539418428,-10.0,-9.938714342761596,-9.910169389958485,-4.858223275484421,2.66719020110176,-9.986079435766078,-8.074730221884199,-9.979513429645419,-9.870311891172555,-1.6010681168210497,-10.0,-1.714613685591646,3.668749656464826,2.1442047597430935,-9.90609415050552,-2.5186970842349874,-9.861938576221958,2.7053378441679428,-9.97936047908838,-9.101393077415969
417,-0.5963765438736234,-6.528095550678137,-9.888259360876289,2.0607584615157726,-9.870462896142664,-3.3732796646970487,-2.1162770607418167,-9.843483967723985,-4.419477588651981,-8.531960664110613,2.6957891347307097,-10.0,-1.8277101053257534,1.5025971463990506,-8.722205389601024,-9.994675543992392,4.309012515701175,-2.411346130141612,-2.6182664356513836,-9.845669157548636,-8.709083472868485,-1.364190284112182,-6.825832929884506,-9.985630367261141,-9.972834907276832,9.940656268312763,-8.05094090781602,-3.5631128403333086,2.264070144729622,-8.314713025651363,0.8994059152988912,-9.984822784043542,-2.4545691577622524,-0.20498160331554835,1.7329570568528654,-5.112656503978247,2.6430726407355936,0.34295620754722805,-7.104505812353117,-2.0845290826575407,-9.943748308479435,-4.855148737504254,-0.4813918568387113,0.17778717517302303,-6.465024388578541,-10.0,1.7362623307778353,-8.578332739916373,9.910817617934114,-9.96004495575819,0.16460258978282238,-9.966052045779968,0.536798695091671,7.623820003218259,-9.867675218597938,-9.892023447980526,-1.5442884799128498,0.06359163847882372,-7.5061919855900054,1.6601945363411188,-9.021806956342843,2.4226791406961135,-9.973530148809495,-7.834896234187017,-2.016210752711689,-6.788452540696667,-0.13154433769644105,-5.792838383824616,-8.460163201231483,-9.98317482152084,-7.3077764924645425,-9.980087689201232,-7.21767581406479,0.8384283801708251,-9.987273176008115,-2.1196912462723625,-10.0,3.021700692511531,-3.8261778343716024,-10.0,-10.0,-9.896402852302217,-9.994781926154088,-4.909696388644695,2.681523142767278,-9.955491293529285,-8.14579718493698,-9.947589414116191,-9.828462611911926,-1.5878413236263211,-9.972392400764415,-1.7619816482391772,3.6644144843899698,2.1467234263412323,-9.912234294163097,-2.528806583367564,-9.881636696493269,2.7651128407794414,-9.931928708673512,-9.148322314961987
418,-0.5529788838138218,-6.561448423071086,-9.86583209691249,2.00153255406362,-9.877198249221005,-3.380118899441603,-2.108104421738714,-9.847608601569384,-4.422207204436819,-8.52227356936725,2.7356761174037625,-9.928306059321736,-1.8193817411473139,1.6001988809145262,-8.677922814175924,-9.95416044954235,4.339195285251104,-2.398264453261477,-2.64588374525392,-9.846841034349492,-8.561806028280676,-1.3679987187655398,-6.7606700021020565,-10.0,-10.0,9.91477111155065,-8.095212578563697,-3.5698466833145877,2.3559628053676303,-8.294857355277633,0.8155549864838267,-9.939597610224853,-2.3533080300522027,-0.20300452519317616,1.7950608983563832,-5.078354935758635,2.733545207929919,0.3579561150456962,-7.142802318833276,-2.132036356870125,-9.93966272437358,-4.9090721422325485,-0.44634580400811574,0.17231231007385123,-6.432794126667066,-10.0,1.6979456984704817,-8.558977349995734,9.991073448632285,-10.0,0.12968003492455257,-10.0,0.554278883447125,7.636987701596276,-9.954185561670268,-9.97782506808039,-1.6087734164049818,0.03527857468121909,-7.529319270892137,1.6606709508081001,-8.995595742621886,2.3555223295507406,-9.940993318343976,-7.856000866696485,-2.0231193997433325,-6.767919899838925,-0.16445377259301183,-5.844433949442213,-8.495622668732876,-10.0,-7.310098369163109,-10.0,-7.1813798522130465,0.8384954393616212,-10.0,-2.135198786665127,-10.0,3.0268027993468563,-3.8646209795117117,-9.98319081999863,-9.992049289628401,-9.893599809879694,-9.960033350710605,-4.915912850122498,2.758467190922417,-9.986294571586482,-8.132930818222198,-10.0,-9.888147934701461,-1.5866016432051107,-9.984413916557841,-1.7267284963783398,3.6749746497978686,2.1672402372930986,-9.83861156576977,-2.554487830350523,-9.84775182908497,2.777556631170971,-9.980124164038783,-9.061990252696148
419,-0.5300586209078302,-6.575351988513555,-9.824198855679004,1.9869767000927079,-9.883351714091834,-3.3754918273826706,-2.1041618787110647,-9.874141568367898,-4.307667891115879,-8.549184784559772,2.7097090889346114,-9.95103011614546,-1.7952730397708887,1.6964701920919565,-8.617758982840813,-10.0,4.356220399596105,-2.3869105218072955,-2.7103027267298345,-9.82714331290535,-8.593673296631147,-1.408431411286076,-6.714535646579678,-9.99415625600089,-10.0,10.0,-8.054437811205913,-3.5980330263133404,2.3645352977038336,-8.264227621526567,0.8364506114194423,-9.93977809845673,-2.410831815233568,-0.14806482823408665,1.8691564174005608,-5.091426092974413,2.784408011625141,0.4337881404629521,-7.151699548161011,-2.15512472520205,-10.0,-4.931896116224684,-0.49491312516752584,0.228689562247676,-6.460337996542732,-9.998953118277537,1.716570173121119,-8.561198153763893,9.994129854366669,-9.88817939390998,0.12055341278583663,-10.0,0.5188957040453255,7.573043308930117,-9.993402398279496,-9.954633748358265,-1.6095521865564686,0.11099728164048298,-7.55088101456274,1.671578706286126,-9.07168746828137,2.384976595334334,-9.948586625917011,-7.818349295898027,-2.0005514273335434,-6.813270057501638,-0.16383142029229306,-5.828090740525204,-8.481632583601888,-9.939775249976622,-7.313999296483637,-9.96011695543175,-7.170487620411413,0.8090126525334579,-9.963304177368,-2.155586000456158,-9.931097240645286,2.9945399198349008,-3.834241644164497,-9.939466643768995,-10.0,-9.964975744291532,-9.986383545970218,-4.894066431135057,2.71796652761293,-10.0,-8.10458164742075,-10.0,-9.915509901032594,-1.6332181549686213,-9.93394806164628,-1.6260840399991074,3.746855326576789,2.222639536989471,-9.876204286169916,-2.5870201384728437,-9.856037020220645,2.799572681525305,-9.940169195782444,-9.057707874938998
420,-0.5313852459817897,-6.564787582037731,-9.913079846005456,2.026941445737612,-9.880466061148818,-3.344612651410964,-2.1331733702747395,-9.911421765007777,-4.322553530746321,-8.473013643276783,2.7387077534396114,-9.98068382704588,-1.7287693774923607,1.6212385936334845,-8.668763924758858,-9.951728947306078,4.321199199226395,-2.3849642287042165,-2.6039212049950677,-9.792686436903853,-8.656526081657818,-1.4360845344634088,-6.6992407402324785,-9.970478191665968,-10.0,9.977724808248102,-8.043706054397425,-3.5874533145418566,2.3578737782332198,-8.289599700222453,0.8527358696628575,-10.0,-2.360279561957393,-0.23645210451574292,1.8488196334414129,-5.067467528769284,2.7672082901472903,0.47209620987480827,-7.0944182086159895,-2.170021379379913,-10.0,-4.867479665345141,-0.4761331806809308,0.24888221097056534,-6.482517991151619,-9.99305480910774,1.701354802947626,-8.597489568407164,9.980047732214564,-9.971246020928014,0.1043211317725091,-9.946508739862464,0.5190097647578648,7.637852141599501,-10.0,-9.989668638247508,-1.556693250528905,0.10206289287514772,-7.52675648232032,1.6102402593695877,-8.99592814024403,2.442493692710053,-10.0,-7.825411583584448,-2.015049188343127,-6.759624633427796,-0.08444146623208423,-5.787018942313352,-8.540147285567416,-10.0,-7.2946947333097505,-9.971306044983084,-7.189194816608672,0.864806282967429,-9.96164804186863,-2.0674171732178652,-9.94727133319504,2.97889912542709,-3.8214984262237106,-9.961925283633683,-9.9865917618352,-9.896190710638349,-10.0,-4.828394043454279,2.7407138695633364,-10.0,-8.003255426679264,-10.0,-9.955260624325659,-1.5420638279480485,-9.96447283506579,-1.6913861476589396,3.7938132697396574,2.2660446782722716,-9.91282693902784,-2.606130185604782,-9.898436968505745,2.8456248989290307,-9.910336058194673,-9.09023330606939
