Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
112,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043,-0.010739793763987043
113,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671,-0.010537730801668671
114,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465,-0.010340341018566465
115,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331,-0.01014749266419331
116,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657,-0.009959058456000657
117,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587,-0.009774915400008587
118,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156,-0.00959494461982156
119,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374,-0.009419031193580374
120,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081,-0.009247063998428081
121,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025,-0.009078935562093025
122,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815,-0.008914541921215815
123,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213,-0.008753782486069213
124,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498,-0.008596559911340498
