Qsell,E,CVaR,rho
11.17,3.917324758264658e6,-1.33417946821517e6,-1.281664425950372e6
11.18,3.9219923474744186e6,-1.348768814081569e6,-1.2960612024660092e6
11.19,3.9266599366841773e6,-1.36335815994797e6,-1.3104579789816483e6
11.2,3.931327525893939e6,-1.3779475058143681e6,-1.324854755497285e6
11.21,3.935995115103698e6,-1.3925368516807712e6,-1.3392515320129264e6
11.22,3.9406627043134593e6,-1.4071261975471708e6,-1.3536483085285646e6
11.23,3.945330293523218e6,-1.4217155434135706e6,-1.3680450850442026e6
11.24,3.94999788273298e6,-1.4364050850741672e6,-1.3825410553960956e6
11.25,3.9546654719427377e6,-1.4512060591005685e6,-1.3971473437901353e6
11.26,3.9593330611524964e6,-1.4660986160330009e6,-1.4118442992611458e6
11.27,3.964000650362258e6,-1.4811518126113983e6,-1.4267002879816617e6
11.28,3.9686682395720165e6,-1.496205009189799e6,-1.4415562767021807e6
11.29,3.973335828781778e6,-1.5112582057681982e6,-1.4564122654226983e6
11.3,3.978003417991538e6,-1.526311402346601e6,-1.4712682541432194e6
11.31,3.982671007201298e6,-1.5418212522804553e6,-1.4865763296856377e6
11.32,3.9873385964110573e6,-1.5574012618260556e6,-1.5019538632436846e6
11.33,3.9920061856208183e6,-1.5729812713716552e6,-1.5173313968017304e6
11.34,3.996673774830578e6,-1.5885612809172557e6,-1.5327089303597773e6
11.35,4.0013413640403384e6,-1.604141290462854e6,-1.548086463917822e6
11.36,4.006008953250097e6,-1.6199419406595572e6,-1.5636824317204605e6
11.37,4.0106765424598577e6,-1.635816298915555e6,-1.5793513705018007e6
11.38,4.015344131669618e6,-1.6516906571715586e6,-1.5950203092831469e6
11.39,4.0200117208793787e6,-1.6675650154275568e6,-1.6106892480644875e6
11.4,4.0246793100891383e6,-1.6834393736835578e6,-1.6263581868458309e6
11.41,4.0293468992988993e6,-1.6993265672817188e6,-1.6420398326159127e6
11.42,4.0340144885086576e6,-1.7155289519289196e6,-1.6580335175245437e6
11.43,4.038682077718419e6,-1.731731336576118e6,-1.6740272024331724e6
11.44,4.0433496669281777e6,-1.7479337212233183e6,-1.6900208873418034e6
11.45,4.0480172561379382e6,-1.764136105870517e6,-1.7060145722504323e6
11.46,4.0526848453476983e6,-1.7803397166604598e6,-1.722009471040378e6
11.47,4.057352434557459e6,-1.796552599116458e6,-1.7380135487797188e6
11.48,4.0620200237672185e6,-1.8127654815724585e6,-1.7540176265190616e6
11.49,4.0666876129769795e6,-1.82942891936985e6,-1.770467754046382e6
11.5,4.0713552021867386e6,-1.8461223054730508e6,-1.7869475303964529e6
11.51,4.0760227913964973e6,-1.862815691576252e6,-1.8034273067465245e6
11.52,4.0806903806062583e6,-1.8795090776794488e6,-1.8199070830965915e6
11.53,4.085357969816016e6,-1.8962088753203864e6,-1.8363932068690222e6
11.54,4.090025559025778e6,-1.9129266078635838e6,-1.8528970861946903e6
11.55,4.0946931482355366e6,-1.9298337827345836e6,-1.8695885134248824e6
11.56,4.099360737445298e6,-1.9469752278689821e6,-1.8865118682158394e6
11.57,4.104028326655057e6,-1.9641166730033827e6,-1.9034352230067982e6
11.58,4.1086959158648187e6,-1.9812581181377815e6,-1.9203585777977554e6
11.59,4.1133635050745774e6,-1.998399563272182e6,-1.9372819325887142e6
11.6,4.118031094284339e6,-2.0156469830606962e6,-1.9543102022872458e6
11.61,4.122698683494097e6,-2.0333057867318976e6,-1.9717457420296376e6
11.62,4.1273662727038586e6,-2.0509645904030956e6,-1.989181281772026e6
11.63,4.132033861913618e6,-2.0686233940743e6,-2.006616821514421e6
11.64,4.1367014511233782e6,-2.0862821977454985e6,-2.0240523612568097e6
11.65,4.141369040333138e6,-2.1039410014166986e6,-2.0414879009992003e6
11.66,4.1460366295428984e6,-2.1215998050878975e6,-2.0589234407415893e6
11.67,4.1507042187526585e6,-2.139258608759098e6,-2.0763589804839806e6
11.68,4.1553718079624185e6,-2.1569335303319655e6,-2.0938104769490217e6
11.69,4.160039397172177e6,-2.175094252274365e6,-2.1117429157799e6
11.7,4.164706986381939e6,-2.1932549742167643e6,-2.129675354610777e6
11.71,4.1693745755916988e6,-2.2114731370646036e6,-2.1476646599380407e6
11.72,4.1740421648014593e6,-2.229865190667947e6,-2.1658261171132526e6
11.73,4.178709754011218e6,-2.2482642123783473e6,-2.1839944727144516e6
11.74,4.18337734322098e6,-2.266663234088746e6,-2.2021628283156487e6
11.75,4.1880449324307386e6,-2.285062255799146e6,-2.2203311839168468e6
11.76,4.1927125216404963e6,-2.303461277509548e6,-2.2384995395180476e6
11.77,4.197380110850258e6,-2.321860299219945e6,-2.256667895119243e6
11.78,4.202047700060017e6,-2.3402593209303445e6,-2.274836250720441e6
11.79,4.206715289269778e6,-2.358658342640744e6,-2.293004606321639e6
11.8,4.211382878479538e6,-2.3770573643511483e6,-2.311172961922841e6
11.81,4.216050467689299e6,-2.395456386061548e6,-2.329341317524039e6
11.82,4.220718056899058e6,-2.4138554077719473e6,-2.347509673125237e6
11.83,4.225385646108819e6,-2.4322544294823464e6,-2.365678028726435e6
11.84,4.230053235318577e6,-2.4506534511927464e6,-2.3838463843276333e6
11.85,4.234720824528338e6,-2.4690524729031445e6,-2.4020147399288295e6
11.86,4.239388413738097e6,-2.4874514946135455e6,-2.420183095530029e6
11.87,4.244056002947859e6,-2.505850516323943e6,-2.438351451131225e6
11.88,4.248723592157618e6,-2.5242495380343487e6,-2.456519806732429e6
11.89,4.253391181367379e6,-2.5426485597447464e6,-2.474688162333625e6
11.9,4.258058770577137e6,-2.561186775739985e6,-2.4929943202768136e6
11.91,4.262726359786899e6,-2.5798837038895832e6,-2.5114576032528183e6
11.92,4.2673939489966575e6,-2.5985806320391833e6,-2.5299208862288245e6
11.93,4.272061538206419e6,-2.617281829458622e6,-2.5483883957819715e6
11.94,4.276729127416178e6,-2.6362736306322217e6,-2.5671436030517374e6
11.95,4.281396716625938e6,-2.655265431805821e6,-2.5858988103215033e6
11.96,4.286064305835698e6,-2.6742572329794248e6,-2.604654017591274e6
11.97,4.290731895045458e6,-2.6932490341530223e6,-2.6234092248610375e6
11.98,4.295399484255219e6,-2.712240835326624e6,-2.6421644321308057e6
11.99,4.3000670734649785e6,-2.731244363742629e6,-2.6609312493705526e6
12.0,4.304734662674738e6,-2.7502726385562294e6,-2.67972256554392e6
12.01,4.309402251884497e6,-2.769313234157952e6,-2.6985260792975277e6
12.02,4.314069841094257e6,-2.788576499670719e6,-2.7175500362630687e6
12.03,4.318737430304018e6,-2.8078733942035194e6,-2.7366072859584442e6
12.04,4.3234050195137765e6,-2.8271702887363182e6,-2.755664535653817e6
12.05,4.328072608723537e6,-2.8464671832691226e6,-2.774721785349196e6
12.06,4.3327401979332995e6,-2.865764077801922e6,-2.7937790350445695e6
12.07,4.337407787143058e6,-2.88506097233472e6,-2.8128362847399423e6
12.08,4.342075376352818e6,-2.904357866867521e6,-2.8318935344353174e6
12.09,4.346742965562578e6,-2.9239719924857966e6,-2.851264842905313e6
12.1,4.351410554772339e6,-2.943646760706596e6,-2.8706961875518067e6
12.11,4.3560781439820975e6,-2.9633215289273947e6,-2.8901275321982997e6
12.12,4.360745733191858e6,-2.982996297148193e6,-2.9095588768447926e6
12.13,4.365413322401617e6,-3.0026710653689983e6,-2.928990221491292e6
12.14,4.37008091161138e6,-3.0226731336640087e6,-2.9487455932112546e6
12.15,4.374748500821138e6,-3.0428370941248075e6,-2.968661238175348e6
12.16,4.379416090030899e6,-3.063001054585607e6,-2.9885768831394413e6
12.17,4.384083679240658e6,-3.0831650150464075e6,-3.008492528103537e6
12.18,4.3887512684504185e6,-3.1033289755072063e6,-3.0284081730676303e6
12.19,4.393418857660177e6,-3.1234929359680056e6,-3.0483238180317236e6
12.2,4.398086446869938e6,-3.143656896428806e6,-3.0682394629958184e6
12.21,4.402754036079698e6,-3.1640987392450855e6,-3.0884302114918376e6
12.22,4.407421625289459e6,-3.1847081033938844e6,-3.1087868061070507e6
12.23,4.412089214499218e6,-3.2053555659833355e6,-3.12918111817851e6
12.24,4.416756803708979e6,-3.2262333626921326e6,-3.1498034610281214e6
12.25,4.421424392918738e6,-3.247111159400934e6,-3.1704258038777374e6
12.26,4.426091982128497e6,-3.2679889561097343e6,-3.1910481467273515e6
12.27,4.430759571338259e6,-3.2888667528185328e6,-3.2116704895769646e6
12.28,4.435427160548017e6,-3.3097445495273336e6,-3.23229283242658e6
12.29,4.440094749757777e6,-3.3306223462361307e6,-3.2529151752761914e6
12.3,4.444762338967537e6,-3.351500142944936e6,-3.2735375181258116e6
12.31,4.449429928177298e6,-3.3723779396537356e6,-3.294159860975425e6
12.32,4.454097517387057e6,-3.3934049023314775e6,-3.314929878134292e6
12.33,4.458765106596819e6,-3.4147673501850795e6,-3.33603202561726e6
12.34,4.463432695806578e6,-3.4361297980386787e6,-3.357134173100226e6
12.35,4.46810028501634e6,-3.4578191954615535e6,-3.3785600006567747e6
12.36,4.472767874226097e6,-3.479621466811154e6,-3.4000975734007815e6
12.37,4.477435463435858e6,-3.5014732847646903e6,-3.421684197282685e6
12.38,4.482103052645618e6,-3.523775160432693e6,-3.4437163783019097e6
12.39,4.48677064185538e6,-3.5461636036125994e6,-3.4658342611579197e6
12.4,4.491438231065138e6,-3.5687583781222007e6,-3.4881564120303276e6
12.41,4.496105820274899e6,-3.5913531526317997e6,-3.5104785629027328e6
12.42,4.500773409484657e6,-3.613947927141398e6,-3.5328007137751374e6
12.43,4.50544099869442e6,-3.6365427016509986e6,-3.555122864647544e6
12.44,4.510108587904177e6,-3.659137476160598e6,-3.57744501551995e6
12.45,4.514776177113938e6,-3.681732250670197e6,-3.5997671663923557e6
12.46,4.519443766323698e6,-3.7043270251798024e6,-3.6220893172647674e6
12.47,4.52411135553346e6,-3.726921799689399e6,-3.6444114681371707e6
12.48,4.528778944743219e6,-3.749516574199002e6,-3.6667336190095795e6
12.49,4.533446533952978e6,-3.7721113487085993e6,-3.6890557698819833e6
12.5,4.538114123162739e6,-3.7947061232181983e6,-3.711377920754389e6
12.51,4.542781712372498e6,-3.8173008977277996e6,-3.7337000716267964e6
12.52,4.547449301582258e6,-3.839895672237396e6,-3.756022222499199e6
12.53,4.552116890792016e6,-3.862490446746998e6,-3.7783443733716076e6
12.54,4.556784480001777e6,-3.8850852212565956e6,-3.800666524244012e6
12.55,4.561452069211538e6,-3.9076799957662006e6,-3.8229886751164235e6
12.56,4.566119658421299e6,-3.9306151292426214e6,-3.8456477813659823e6
12.57,4.570787247631058e6,-3.953646257393023e6,-3.8684019223427824e6
12.58,4.5754548368408205e6,-3.9766773855434223e6,-3.8911560633195797e6
12.59,4.580122426050577e6,-3.9997085136938216e6,-3.9139102042963775e6
12.6,4.584790015260339e6,-4.022951631220806e6,-3.9368742147559943e6
12.61,4.589457604470098e6,-4.0462758554112082e6,-3.959918520812395e6
12.62,4.594125193679858e6,-4.0696000796016064e6,-3.9829628268687916e6
12.63,4.598792782889619e6,-4.0929243037920124e6,-4.006007132925196e6
12.64,4.603460372099378e6,-4.1162485279824077e6,-4.02905143898159e6
12.65,4.608127961309138e6,-4.1398365903425845e6,-4.052356944826067e6
12.66,4.612795550518898e6,-4.163547864733783e6,-4.0757844305812563e6
12.67,4.617463139728659e6,-4.187259139124981e6,-4.0992119163364447e6
12.68,4.622130728938419e6,-4.210970413516181e6,-4.1226394020916345e6
12.69,4.626798318148178e6,-4.234681687907382e6,-4.146066887846826e6
12.7,4.631465907357939e6,-4.258392962298583e6,-4.169494373602018e6
12.71,4.636133496567699e6,-4.2821042366897855e6,-4.192921859357211e6
12.72,4.64080108577746e6,-4.305815511080983e6,-4.216349345112398e6
12.73,4.645468674987218e6,-4.329526785472185e6,-4.239776830867591e6
12.74,4.650136264196979e6,-4.35323805986338e6,-4.263204316622777e6
12.75,4.6548038534067385e6,-4.376949334254585e6,-4.286631802377972e6
12.76,4.659471442616496e6,-4.400889935095304e6,-4.310286321318185e6
12.77,4.664139031826258e6,-4.424856393374504e6,-4.333966439122496e6
12.78,4.668806621036018e6,-4.449070922567407e6,-4.357892147131372e6
12.79,4.673474210245778e6,-4.473569375085005e6,-4.382098939231697e6
12.8,4.678141799455537e6,-4.498067827602609e6,-4.406305731332028e6
12.81,4.6828093886653e6,-4.522566280120209e6,-4.4305125234323535e6
12.82,4.687476977875058e6,-4.547064732637809e6,-4.45471931553268e6
12.83,4.692144567084818e6,-4.5715631851554075e6,-4.478926107633006e6
12.84,4.696812156294577e6,-4.596061637673009e6,-4.503132899733334e6
12.85,4.701479745504338e6,-4.620560090190606e6,-4.527339691833656e6
12.86,4.706147334714098e6,-4.64505854270821e6,-4.551546483933986e6
12.87,4.710814923923858e6,-4.669556995225804e6,-4.575753276034308e6
12.88,4.715482513133619e6,-4.694055447743409e6,-4.599960068134639e6
12.89,4.720150102343378e6,-4.718553900261009e6,-4.624166860234965e6
12.9,4.724817691553137e6,-4.743052352778609e6,-4.648373652335292e6
12.91,4.7294852807629e6,-4.767550805296207e6,-4.672580444435616e6
12.92,4.734152869972658e6,-4.792085718721335e6,-4.696823332834395e6
12.93,4.738820459182419e6,-4.816975974766935e6,-4.721418010427441e6
12.94,4.743488048392178e6,-4.8418662308125375e6,-4.74601268802049e6
12.95,4.748155637601938e6,-4.866756486858135e6,-4.770607365613534e6
12.96,4.752823226811699e6,-4.891646742903742e6,-4.795202043206587e6
12.97,4.757490816021459e6,-4.91653699894934e6,-4.819796720799631e6
12.98,4.762158405231219e6,-4.941427254994942e6,-4.84439139839268e6
12.99,4.766825994440979e6,-4.9663175110405395e6,-4.868986075985724e6
13.0,4.771493583650738e6,-4.991289587043154e6,-4.893661755336216e6
13.01,4.776161172860497e6,-5.016579728688759e6,-4.918652319673266e6
13.02,4.780828762070259e6,-5.041869870334357e6,-4.94364288401031e6
13.03,4.785496351280018e6,-5.067267175050373e6,-4.968739539787069e6
13.04,4.790163940489778e6,-5.092932922431974e6,-4.994101953802756e6
13.05,4.794831529699537e6,-5.118598669813577e6,-5.019464367818446e6
13.06,4.7994991189092975e6,-5.144264417195177e6,-5.044826781834131e6
13.07,4.804166708119057e6,-5.169930164576778e6,-5.07018919584982e6
13.08,4.8088342973288195e6,-5.195595911958374e6,-5.095551609865502e6
13.09,4.813501886538577e6,-5.221261659339975e6,-5.120914023881189e6
13.1,4.818169475748339e6,-5.246927406721577e6,-5.146276437896878e6
13.11,4.822837064958097e6,-5.272593154103172e6,-5.171638851912559e6
13.12,4.827504654167858e6,-5.298425720602515e6,-5.197166416854811e6
13.13,4.832172243377618e6,-5.324357150312119e6,-5.222791856375221e6
13.14,4.836839832587379e6,-5.350318306434381e6,-5.248446725044164e6
13.15,4.841507421797139e6,-5.37629506955198e6,-5.274117044638488e6
13.16,4.846175011006899e6,-5.402323470442134e6,-5.299838485627643e6
13.17,4.85084260021666e6,-5.428407181015735e6,-5.325614683203411e6
13.18,4.855510189426418e6,-5.4546158694425495e6,-5.35151460885386e6
13.19,4.860177778636179e6,-5.481022057943345e6,-5.37761005957755e6
13.2,4.8648453678459395e6,-5.507428246444143e6,-5.403705510301242e6
13.21,4.869512957055698e6,-5.533834434944952e6,-5.429800961024946e6
13.22,4.87418054626546e6,-5.560240623445749e6,-5.455896411748637e6
13.23,4.878848135475219e6,-5.586646811946549e6,-5.481991862472331e6
13.24,4.883515724684979e6,-5.61305300044735e6,-5.508087313196027e6
13.25,4.888183313894739e6,-5.639639164074866e6,-5.53436093929517e6
13.26,4.892850903104498e6,-5.666259945047665e6,-5.560668836566144e6
13.27,4.897518492314259e6,-5.692880726020465e6,-5.586976733837117e6
13.28,4.902186081524017e6,-5.719501506993265e6,-5.613284631108092e6
13.29,4.906853670733778e6,-5.746122287966061e6,-5.639592528379063e6
13.3,4.911521259943538e6,-5.772743068938866e6,-5.665900425650042e6
13.31,4.916188849153297e6,-5.799363849911665e6,-5.692208322921015e6
13.32,4.920856438363058e6,-5.826000764573603e6,-5.718532192544236e6
13.33,4.925524027572817e6,-5.853022498251206e6,-5.745237032992966e6
13.34,4.930191616782578e6,-5.880044231928808e6,-5.771941873441694e6
13.35,4.934859205992338e6,-5.907213399840488e6,-5.79879267378216e6
13.36,4.939526795202097e6,-5.93457220351729e6,-5.825831213530095e6
13.37,4.944194384411857e6,-5.961931007194088e6,-5.852869753278028e6
13.38,4.948861973621618e6,-5.989289810870893e6,-5.879908293025969e6
13.39,4.95352956283138e6,-6.016648614547689e6,-5.906946832773899e6
13.4,4.958197152041139e6,-6.044007418224492e6,-5.933985372521835e6
13.41,4.962864741250899e6,-6.07136622190129e6,-5.961023912269768e6
13.42,4.967532330460659e6,-6.09872502557809e6,-5.988062452017702e6
13.43,4.972199919670419e6,-6.126083829254887e6,-6.015100991765633e6
13.44,4.976867508880177e6,-6.153442632931689e6,-6.042139531513571e6
13.45,4.981535098089938e6,-6.180801436608488e6,-6.069178071261504e6
13.46,4.986202687299698e6,-6.208160240285292e6,-6.096216611009442e6
13.47,4.990870276509459e6,-6.235519043962093e6,-6.123255150757377e6
13.48,4.99553786571922e6,-6.262877847638891e6,-6.15029369050531e6
13.49,5.00020545492898e6,-6.290236651315687e6,-6.17733223025324e6
13.5,5.004873044138739e6,-6.317595454992492e6,-6.204370770001179e6
13.51,5.0095406333484985e6,-6.344954258669294e6,-6.231409309749117e6
13.52,5.014208222558258e6,-6.372313062346091e6,-6.258447849497047e6
13.53,5.018875811768018e6,-6.39967186602289e6,-6.285486389244981e6
13.54,5.023543400977777e6,-6.427030669699688e6,-6.312524928992914e6
13.55,5.028210990187538e6,-6.454389473376489e6,-6.339563468740849e6
13.56,5.032878579397298e6,-6.48174827705329e6,-6.366602008488784e6
13.57,5.037546168607058e6,-6.509107080730091e6,-6.393640548236719e6
13.58,5.042213757816819e6,-6.536465884406895e6,-6.420679087984659e6
13.59,5.046881347026577e6,-6.563824688083692e6,-6.44771762773259e6
13.6,5.05154893623634e6,-6.591196599093892e6,-6.474769143740589e6
13.61,5.056216525446098e6,-6.6185850484514935e6,-6.501837032712518e6
13.62,5.060884114655859e6,-6.646042703261481e6,-6.528973435082307e6
13.63,5.0655517038656175e6,-6.673674778978287e6,-6.556282514149848e6
13.64,5.070219293075379e6,-6.701306854695087e6,-6.583591593217382e6
13.65,5.074886882285137e6,-6.7289389304118855e6,-6.610900672284915e6
13.66,5.079554471494898e6,-6.756745868147303e6,-6.638382864750881e6
13.67,5.084222060704658e6,-6.784676787318505e6,-6.665987798838274e6
13.68,5.088889649914418e6,-6.812970621067426e6,-6.693952018357608e6
13.69,5.093557239124179e6,-6.841269973070624e6,-6.721921700948676e6
13.7,5.0982248283339385e6,-6.869569325073821e6,-6.749891383539743e6
13.71,5.102892417543697e6,-6.89786867707703e6,-6.7778610661308225e6
13.72,5.10756000675346e6,-6.926168029080229e6,-6.805830748721892e6
13.73,5.112227595963217e6,-6.954467381083428e6,-6.8338004313129615e6
13.74,5.11689518517298e6,-6.982766733086629e6,-6.861770113904032e6
13.75,5.121562774382738e6,-7.011066085089826e6,-6.8897397964951005e6
13.76,5.126230363592497e6,-7.039365437093029e6,-6.917709479086174e6
13.77,5.1308979528022595e6,-7.067664789096228e6,-6.945679161677242e6
13.78,5.135565542012017e6,-7.09596414109943e6,-6.9736488442683155e6
13.79,5.140233131221777e6,-7.124263493102624e6,-7.00161852685938e6
13.8,5.144900720431538e6,-7.152562845105834e6,-7.02958820945046e6
13.81,5.149568309641298e6,-7.18086219710903e6,-7.057557892041527e6
13.82,5.1542358988510575e6,-7.209161549112224e6,-7.085527574632592e6
13.83,5.15890348806082e6,-7.237460901115432e6,-7.113497257223669e6
13.84,5.163571077270578e6,-7.265760253118624e6,-7.1414669398147315e6
13.85,5.168238666480339e6,-7.294059605121824e6,-7.169436622405803e6
13.86,5.172906255690098e6,-7.322358957125025e6,-7.197406304996873e6
13.87,5.177573844899859e6,-7.350658309128228e6,-7.2253759875879465e6
13.88,5.182241434109618e6,-7.3789576611314295e6,-7.25334567017902e6
13.89,5.186909023319379e6,-7.407257013134625e6,-7.2813153527700845e6
13.9,5.191576612529138e6,-7.435556365137827e6,-7.309285035361157e6
13.91,5.1962442017389e6,-7.463993092484592e6,-7.337390719542357e6
13.92,5.200911790948658e6,-7.492509564951796e6,-7.365575351392792e6
13.93,5.205579380158419e6,-7.521026037418995e6,-7.3937599832432205e6
13.94,5.2102469693681775e6,-7.549542509886196e6,-7.421944615093652e6
13.95,5.214914558577939e6,-7.578058982353392e6,-7.450129246944079e6
13.96,5.2195821477876995e6,-7.606575454820599e6,-7.478313878794516e6
13.97,5.224249736997459e6,-7.635130012836395e6,-7.506536215338056e6
13.98,5.228917326207218e6,-7.663823356783597e6,-7.534895949953689e6
13.99,5.233584915416979e6,-7.69251670073079e6,-7.563255684569313e6
14.0,5.238252504626738e6,-7.721210044677997e6,-7.591615419184949e6
14.01,5.242920093836497e6,-7.749903388625194e6,-7.619975153800577e6
14.02,5.247587683046259e6,-7.778596732572389e6,-7.648334888416203e6
14.03,5.252255272256017e6,-7.80729007651959e6,-7.676694623031833e6
14.04,5.256922861465778e6,-7.8359834204667965e6,-7.70505435764747e6
14.05,5.261590450675537e6,-7.864676764413994e6,-7.733414092263099e6
14.06,5.266258039885297e6,-7.893370108361195e6,-7.76177382687873e6
14.07,5.270925629095059e6,-7.922063452308393e6,-7.790133561494358e6
14.08,5.2755932183048185e6,-7.950756796255596e6,-7.818493296109991e6
14.09,5.280260807514576e6,-7.979450140202793e6,-7.84685303072562e6
14.1,5.2849283967243405e6,-8.008143484149991e6,-7.875212765341247e6
14.11,5.289595985934098e6,-8.036836828097191e6,-7.903572499956877e6
14.12,5.29426357514386e6,-8.065530172044391e6,-7.931932234572508e6
14.13,5.298931164353618e6,-8.094223515991599e6,-7.960291969188147e6
14.14,5.303598753563378e6,-8.122916859938794e6,-7.988651703803772e6
14.15,5.308266342773138e6,-8.151610203885995e6,-8.0170114384194035e6
14.16,5.312933931982899e6,-8.180303547833193e6,-8.045371173035032e6
14.17,5.317601521192658e6,-8.208996891780394e6,-8.0737309076506635e6
14.18,5.32226911040242e6,-8.237690235727595e6,-8.102090642266295e6
14.19,5.326936699612179e6,-8.2663835796747925e6,-8.130450376881923e6
14.2,5.331604288821939e6,-8.295076923621993e6,-8.158810111497553e6
14.21,5.336271878031698e6,-8.3237702675691955e6,-8.187169846113186e6
14.22,5.340939467241459e6,-8.3524636115163965e6,-8.215529580728818e6
14.23,5.345607056451218e6,-8.381272113143604e6,-8.244003321447656e6
14.24,5.350274645660981e6,-8.410218757098801e6,-8.272613823071203e6
14.25,5.354942234870737e6,-8.439165401054004e6,-8.301224324694757e6
14.26,5.359609824080497e6,-8.468112045009203e6,-8.329834826318306e6
14.27,5.364277413290258e6,-8.4970586889644e6,-8.3584453279418545e6
14.28,5.368945002500017e6,-8.5260053329196e6,-8.387055829565403e6
14.29,5.373612591709778e6,-8.554951976874802e6,-8.415666331188956e6
14.3,5.378280180919538e6,-8.583898620830009e6,-8.444276832812512e6
14.31,5.382947770129299e6,-8.612845264785204e6,-8.472887334436059e6
14.32,5.3876153593390575e6,-8.64179190874041e6,-8.501497836059615e6
14.33,5.392282948548819e6,-8.6707385526956e6,-8.530108337683154e6
14.34,5.396950537758579e6,-8.699685196650805e6,-8.558718839306712e6
14.35,5.401618126968339e6,-8.728631840606004e6,-8.58732934093026e6
14.36,5.406285716178099e6,-8.757578484561201e6,-8.615939842553807e6
14.37,5.410953305387858e6,-8.786525128516402e6,-8.64455034417736e6
14.38,5.415620894597618e6,-8.815471772471603e6,-8.67316084580091e6
14.39,5.42028848380738e6,-8.844418416426806e6,-8.701771347424462e6
14.4,5.424956073017137e6,-8.873365060382003e6,-8.730381849048011e6
14.41,5.429623662226899e6,-8.902311704337204e6,-8.758992350671563e6
14.42,5.434291251436659e6,-8.931258348292403e6,-8.787602852295112e6
14.43,5.43895884064642e6,-8.960204992247602e6,-8.816213353918662e6
14.44,5.443626429856178e6,-8.989151636202803e6,-8.844823855542213e6
14.45,5.448294019065938e6,-9.018098280158004e6,-8.873434357165763e6
14.46,5.452961608275699e6,-9.047044924113203e6,-8.902044858789314e6
14.47,5.45762919748546e6,-9.075991568068402e6,-8.930655360412864e6
14.48,5.462296786695217e6,-9.10493821202361e6,-8.959265862036422e6
14.49,5.466964375904979e6,-9.133884855978802e6,-8.987876363659965e6
14.5,5.471631965114739e6,-9.162831499934005e6,-9.016486865283517e6
14.51,5.4762995543244975e6,-9.191778143889207e6,-9.04509736690707e6
14.52,5.480967143534258e6,-9.2207247878444e6,-9.073707868530614e6
14.53,5.485634732744016e6,-9.249671431799602e6,-9.102318370154165e6
14.54,5.490302321953778e6,-9.278686427908245e6,-9.130996540409626e6
14.55,5.494969911163538e6,-9.308010554526657e6,-9.159980749869755e6
14.56,5.499637500373298e6,-9.337334681145055e6,-9.188964959329871e6
14.57,5.504305089583057e6,-9.366658807763455e6,-9.21794916878999e6
14.58,5.508972678792818e6,-9.395982934381854e6,-9.246933378250107e6
14.59,5.513640268002577e6,-9.42540871465691e6,-9.276018224830315e6
14.6,5.5183078572123395e6,-9.454908054955311e6,-9.305175895833634e6
14.61,5.522975446422096e6,-9.484407395253709e6,-9.334333566836951e6
14.62,5.527643035631858e6,-9.51390673555211e6,-9.36349123784027e6
14.63,5.532310624841618e6,-9.543406075850511e6,-9.39264890884359e6
14.64,5.536978214051378e6,-9.572905416148923e6,-9.42180657984692e6
14.65,5.541645803261137e6,-9.602404756447315e6,-9.45096425085023e6
14.66,5.5463133924709e6,-9.631904096745716e6,-9.48012192185355e6
14.67,5.550980981680661e6,-9.661403437044116e6,-9.509279592856867e6
14.68,5.555648570890417e6,-9.690902777342508e6,-9.53843726386018e6
14.69,5.560316160100178e6,-9.720402117640909e6,-9.567594934863498e6
14.7,5.564983749309938e6,-9.749901457939312e6,-9.59675260586682e6
14.71,5.569651338519697e6,-9.779400798237713e6,-9.625910276870139e6
14.72,5.5743189277294595e6,-9.808900138536118e6,-9.655067947873462e6
14.73,5.578986516939219e6,-9.838399478834514e6,-9.684225618876776e6
14.74,5.583654106148976e6,-9.867898819132913e6,-9.713383289880095e6
14.75,5.588321695358738e6,-9.897398159431316e6,-9.742540960883416e6
14.76,5.592989284568499e6,-9.926897499729715e6,-9.771698631886734e6
14.77,5.597656873778257e6,-9.95639684002811e6,-9.800856302890047e6
14.78,5.602324462988017e6,-9.98589618032651e6,-9.830013973893365e6
14.79,5.606992052197779e6,-1.001539552062491e7,-9.859171644896682e6
14.8,5.611659641407537e6,-1.004489486092332e7,-9.888329315900011e6
14.81,5.616327230617298e6,-1.007439420122172e7,-9.91748698690333e6
14.82,5.620994819827059e6,-1.010389354152011e7,-9.946644657906638e6
14.83,5.625662409036817e6,-1.013339288181851e7,-9.975802328909958e6
14.84,5.630329998246578e6,-1.0162892222116914e7,-1.0004959999913279e7
14.85,5.63499758745634e6,-1.0192391562415313e7,-1.0034117670916596e7
14.86,5.6396651766661e6,-1.0221890902713714e7,-1.0063275341919916e7
14.87,5.644332765875856e6,-1.025139024301212e7,-1.0092433012923239e7
14.88,5.649000355085619e6,-1.0280889583310515e7,-1.0121590683926554e7
14.89,5.6536679442953775e6,-1.0310678049575387e7,-1.015103458963668e7
14.9,5.658335533505138e6,-1.0340543143434577e7,-1.018055435666518e7
14.91,5.6630031227148995e6,-1.0370408237293778e7,-1.0210074123693692e7
14.92,5.66767071192466e6,-1.0400273331152972e7,-1.0239593890722195e7
14.93,5.672338301134417e6,-1.0430138425012184e7,-1.0269113657750718e7
14.94,5.677005890344179e6,-1.0460018493791578e7,-1.0298648249950219e7
14.95,5.68167347955394e6,-1.0490195780154783e7,-1.0328477087557696e7
