Qsell,E,CVaR,rho
7.96,2.419028621931698e6,-429637.6545023962,994695.483714651
7.97,2.4236962111414587e6,-422385.811874397,1.0006551996335308e6
7.98,2.4283638003512174e6,-415133.9692463966,1.0066149155524104e6
7.99,2.4330313895609793e6,-407882.1266183959,1.0125746314712917e6
8.0,2.4376989787707385e6,-400630.28399039677,1.0185343473901709e6
8.01,2.442366567980497e6,-393378.441362398,1.0244940633090496e6
8.02,2.447034157190258e6,-386126.5987343969,1.0304537792279306e6
8.03,2.4517017464000173e6,-378874.75610639795,1.0364134951468096e6
8.04,2.4563693356097783e6,-371930.3244892415,1.0422195055602684e6
8.05,2.461036924819537e6,-365014.21738124173,1.0480113537191476e6
8.06,2.4657045140292984e6,-358098.11027324083,1.053803201878029e6
8.07,2.4703721032390576e6,-351626.55456422456,1.0593727743374165e6
8.08,2.4750396924488186e6,-345184.5200322237,1.0649275862082974e6
8.09,2.479707281658577e6,-338756.5580202079,1.0704753618191844e6
8.1,2.4843748708683387e6,-332336.02363140706,1.076019423618466e6
8.11,2.4890424600780974e6,-325915.4892426082,1.0815634854177446e6
8.12,2.4937100492878584e6,-319494.9548538072,1.0871075472170257e6
8.13,2.4983776384976176e6,-313077.5034467561,1.0926500675254308e6
8.14,2.5030452277073786e6,-306682.24199635524,1.0981814928555116e6
8.15,2.5077128169171377e6,-300286.9805459561,1.1037129181855908e6
8.16,2.5123804061268987e6,-293891.71909555525,1.1092443435156718e6
8.17,2.517047995336658e6,-287678.6632175622,1.1146846660595478e6
8.18,2.521715584546419e6,-281535.2169431613,1.1200901838016289e6
8.19,2.526383173756178e6,-275391.77066876227,1.1254957015437079e6
8.2,2.531050762965939e6,-269328.506164059,1.13086112840094e6
8.21,2.535718352175699e6,-263355.87600885914,1.1361812380834199e6
8.22,2.540385941385459e6,-257383.24585365813,1.1415013477659004e6
8.23,2.5450535305952183e6,-251426.75417618037,1.146813388209519e6
8.24,2.5497211198049793e6,-245593.27434817946,1.1520639227284e6
8.25,2.554388709014738e6,-239759.79452018044,1.1573144572472787e6
8.26,2.559056298224497e6,-233926.3146921816,1.1625649917661578e6
8.27,2.563723887434258e6,-228092.83486418065,1.1678155262850388e6
8.28,2.5683914766440173e6,-222259.3550361817,1.1730660608039177e6
8.29,2.573059065853778e6,-216430.56901113252,1.1783142484213226e6
8.3,2.577726655063537e6,-210613.12925433286,1.183556762904602e6
8.31,2.582394244273298e6,-204798.3091632444,1.1887979675550268e6
8.32,2.587061833483058e6,-199066.17875098158,1.1939978273660382e6
8.33,2.591729422692818e6,-193360.3897445806,1.1991845164741187e6
8.34,2.5963970119025772e6,-187654.60073818185,1.2043712055821978e6
8.35,2.6010646011123382e6,-181965.30348802215,1.209549648812158e6
8.36,2.605732190322098e6,-176370.2321263639,1.214680979097867e6
8.37,2.6103997795318584e6,-170974.52500876287,1.2197126272615478e6
8.38,2.615067368741618e6,-165828.97097350535,1.2246191988840564e6
8.39,2.619734957951379e6,-160897.19701081718,1.229418880470281e6
8.4,2.6244025471611386e6,-156007.42252441836,1.2341975623183602e6
8.41,2.629070136370899e6,-151127.80851299266,1.2389711639289532e6
8.42,2.633737725580658e6,-146330.15767483792,1.24370378395291e6
8.43,2.638405314790419e6,-141601.30312363696,1.2484020058333909e6
8.44,2.6430729040001784e6,-136932.25492915706,1.2530703245355107e6
8.45,2.6477404932099385e6,-132307.68178982573,1.2577164057100564e6
8.46,2.6524080824196977e6,-127690.20432662599,1.2623589390465359e6
8.47,2.6570756716294596e6,-123134.9168339129,1.2669703773977733e6
8.48,2.661743260839219e6,-118595.97616191398,1.2715736423386526e6
8.49,2.666410850048979e6,-114057.0354899129,1.2761769072795329e6
8.5,2.6710784392587384e6,-109664.29673069406,1.2807070712640223e6
8.51,2.675746028468497e6,-105586.35771389502,1.285079835377301e6
8.52,2.680413617678259e6,-101508.4186970939,1.2894525994905825e6
8.53,2.6850812068880172e6,-97446.01031328899,1.2938175982873642e6
8.54,2.6897487960977773e6,-93452.85564933847,1.2981479702242194e6
8.55,2.6944163853075374e6,-89699.71354773859,1.3023583358798993e6
8.56,2.699083974517299e6,-86077.52909874526,1.3065032227092767e6
8.57,2.703751563727057e6,-82595.55482754663,1.3105780044497552e6
8.58,2.708419152936818e6,-79113.58055634552,1.3146527861902362e6
8.59,2.7130867421465777e6,-75631.6062851465,1.3187275679307156e6
8.6,2.7177543313563387e6,-72158.26241305414,1.3227980344716422e6
8.61,2.7224219205660974e6,-68693.24556505488,1.3268643375005212e6
8.62,2.727089509775858e6,-65314.66456134603,1.3308874226072559e6
8.63,2.7317570989856175e6,-62160.45550925748,1.33479832173818e6
8.64,2.7364246881953795e6,-59370.363056378046,1.3385271625695007e6
8.65,2.741092277405138e6,-56602.82229957873,1.3422447275527797e6
8.66,2.745759866614899e6,-53835.28154277803,1.3459622925360606e6
8.67,2.7504274558246583e6,-51067.74078597882,1.3496798575193398e6
8.68,2.7550950450344193e6,-48300.200029177875,1.3533974225026206e6
8.69,2.7597626342441775e6,-45589.941433624925,1.3570863464052763e6
8.7,2.764430223453939e6,-42950.131849357975,1.3607400458022906e6
8.71,2.769097812663698e6,-40436.190682958135,1.3643308109903699e6
8.72,2.7737654018734586e6,-37982.69358823752,1.3678913541426104e6
8.73,2.778432991083218e6,-35549.35436503817,1.3714418183590898e6
8.74,2.7831005802929793e6,-33116.01514183708,1.374992282575571e6
8.75,2.787768169502739e6,-30682.675918638153,1.3785427467920503e6
8.76,2.792435758712497e6,-28249.33669543944,1.3820932110085287e6
8.77,2.7971033479222576e6,-25815.997472238214,1.3856436752250097e6
8.78,2.801770937132018e6,-23448.261002191768,1.3891613380649132e6
8.79,2.8064385263417778e6,-21089.327771790817,1.3926745992849935e6
8.8,2.811106115551538e6,-18825.16203248494,1.3961404767595264e6
8.81,2.8157737047612993e6,-16562.319802883012,1.399605692479208e6
8.82,2.820441293971057e6,-14443.18743772386,1.4029990532666666e6
8.83,2.825108883180818e6,-12368.393733345047,1.4063702447237365e6
8.84,2.829776472390577e6,-10598.395366458957,1.409589038512059e6
8.85,2.8344440616003387e6,-8999.760408902623,1.412722150595718e6
8.86,2.839111650810098e6,-7427.757617352714,1.4158419465963726e6
8.87,2.8437792400198574e6,-5899.636455617226,1.41893980178212e6
8.88,2.848446829229618e6,-4449.62231401795,1.4219986034578e6
8.89,2.853114418439379e6,-3280.850545196622,1.424916783947091e6
8.9,2.8577820076491386e6,-2337.17339639784,1.4277224171263704e6
8.91,2.862449596858899e6,-1393.496247595973,1.4305280503056515e6
8.92,2.867117186068658e6,-449.8190987977051,1.43333368348493e6
8.93,2.871784775278419e6,493.85805000358687,1.4361393166642112e6
8.94,2.8764523644881784e6,1437.5351988021182,1.4389449498434903e6
8.95,2.881119953697939e6,2320.6713415427766,1.4417203125197408e6
8.96,2.8857875429076985e6,3162.3592255421704,1.4444749510666204e6
8.97,2.890455132117459e6,4004.0471095426124,1.4472295896135007e6
8.98,2.895122721327218e6,4845.734993541779,1.44998422816038e6
8.99,2.899790310536979e6,5655.500757186081,1.4527229056470827e6
9.0,2.9044578997467384e6,6457.465593184972,1.4554576826699616e6
9.01,2.9091254889564966e6,7190.329741515042,1.458157909349006e6
9.02,2.913793078166258e6,7825.229053772099,1.460809153610015e6
9.03,2.918460667376017e6,8371.48679937052,1.4634160770876938e6
9.04,2.9231282565857777e6,8917.744544972165,1.466023000565375e6
9.05,2.927795845795537e6,9464.002290571523,1.4686299240430542e6
9.06,2.932463435005299e6,10010.260036171721,1.4712368475207353e6
9.07,2.9371310242150575e6,10451.505165133885,1.4737912646900958e6
9.08,2.941798613424818e6,10495.95408511206,1.476147283754965e6
9.09,2.9464662026345776e6,10521.088663511704,1.4784936456490448e6
9.1,2.9511337918443386e6,10546.223241912132,1.4808400075431254e6
9.11,2.9558013810540983e6,10546.75015181078,1.4831740656029545e6
9.12,2.960468970263858e6,10491.794776426972,1.4854803825201425e6
9.13,2.965136559473618e6,10247.400962026215,1.4876919802178221e6
9.14,2.9698041486833794e6,10003.007147627084,1.4899035779155032e6
9.15,2.974471737893138e6,9758.613333226127,1.4921151756131821e6
9.16,2.979139327102898e6,9392.620833954234,1.4942659739684262e6
9.17,2.983806916312658e6,8879.760098752966,1.4963433382057056e6
9.18,2.988474505522419e6,8338.085293865051,1.4984062954081418e6
9.19,2.9931420947321784e6,7628.695466428027,1.5003853950993032e6
9.2,2.9978096839419375e6,6914.178924028683,1.5023619314329831e6
9.21,3.002477273151698e6,6163.233459957848,1.504320253305828e6
9.22,3.0071448623614595e6,5402.8295343585705,1.506273845947909e6
9.23,3.011812451571218e6,4642.425608757908,1.508227438589988e6
9.24,3.016480040780979e6,3870.116223160383,1.5101750785020697e6
9.25,3.021147629990738e6,2779.506439365262,1.5119635682150517e6
9.26,3.0258152192004975e6,1664.2304833634234,1.5137397248419304e6
9.27,3.030482808410258e6,548.9545273653093,1.5155158814688118e6
9.28,3.0351503976200167e6,-566.3214286360408,1.5172920380956903e6
9.29,3.0398179868297777e6,-1681.597384634846,1.5190681947225714e6
9.3,3.044485576039538e6,-2796.8733406358924,1.5208443513494509e6
9.31,3.0491531652492983e6,-3912.149296635229,1.5226205079763315e6
9.32,3.053820754459058e6,-5100.083749150037,1.524360335354954e6
9.33,3.0584883436688175e6,-6335.862313148647,1.5260762406778345e6
9.34,3.063155932878577e6,-7571.6408771495035,1.5277921460007138e6
9.35,3.0678235220883377e6,-8807.419441148886,1.5295080513235943e6
9.36,3.0724911112980978e6,-10043.198005150341,1.5312239566464736e6
9.37,3.0771587005078583e6,-11278.976569148363,1.532939861969355e6
9.38,3.0818262897176184e6,-12514.755133150127,1.534655767292234e6
9.39,3.086493878927379e6,-13750.533697149502,1.5363716726151146e6
9.4,3.0911614681371385e6,-14986.312261149884,1.5380875779379944e6
9.41,3.095829057346899e6,-16222.090825148945,1.539803483260875e6
9.42,3.1004966465566577e6,-17457.869389149895,1.541519388583754e6
9.43,3.105164235766419e6,-18693.647953148567,1.5432352939066354e6
9.44,3.1098318249761774e6,-19929.42651714957,1.544951199229514e6
9.45,3.114499414185938e6,-21188.80717975008,1.546655303503094e6
9.46,3.1191670033956985e6,-22563.724279750855,1.5483016395579737e6
9.47,3.123834592605459e6,-23938.641379749984,1.5499479756128546e6
9.48,3.128502181815219e6,-25346.827438293993,1.5515776771884626e6
9.49,3.133169771024978e6,-27043.848528692994,1.5530629612481424e6
9.5,3.1378373602347374e6,-28740.8696190942,1.5545482453078215e6
9.51,3.142504949444497e6,-30437.890709494695,1.5560335293675011e6
9.52,3.147172538654259e6,-32134.91179989386,1.5575188134271826e6
9.53,3.1518401278640167e6,-34102.824505561584,1.5588686516792276e6
9.54,3.1565077170737786e6,-36480.17233356064,1.560013772370109e6
9.55,3.1611753062835373e6,-38857.52016156168,1.5611588930609878e6
9.56,3.1658428954932983e6,-41240.31215458574,1.5623012916693562e6
9.57,3.1705104847030574e6,-43976.07072943551,1.563267206986811e6
9.58,3.175178073912819e6,-46869.52759313032,1.5641542731598443e6
9.59,3.1798456631225776e6,-50043.35470372828,1.5649011542094247e6
9.6,3.184513252332338e6,-53316.95080132737,1.5655981507655054e6
9.61,3.1891808415420973e6,-56590.54689892753,1.5662951473215849e6
9.62,3.1938484307518587e6,-59908.228029562306,1.5669701013611483e6
9.63,3.198516019961618e6,-63345.896791164865,1.5675850615852266e6
9.64,3.203183609171378e6,-66783.56555276236,1.5682000218093079e6
9.65,3.207851198381138e6,-70221.2343143644,1.5688149820333868e6
9.66,3.2125187875908995e6,-73658.90307596227,1.5694299422574686e6
9.67,3.217186376800658e6,-77097.04494142461,1.570044665929617e6
9.68,3.2218539660104187e6,-80547.58874302423,1.5706531886336973e6
9.69,3.226521555220178e6,-83998.13254462447,1.5712617113377766e6
9.7,3.2311891444299393e6,-87448.67634622406,1.5718702340418575e6
9.71,3.235856733639698e6,-90899.2201478258,1.572478756745936e6
9.72,3.240524322849459e6,-94349.76394942425,1.5730872794500175e6
9.73,3.2451919120592186e6,-97800.3077510255,1.5736958021540965e6
9.74,3.249859501268979e6,-101250.85155262392,1.5743043248581777e6
9.75,3.254527090478738e6,-104775.96457047686,1.5748755629541306e6
9.76,3.2591946796884974e6,-108400.23630228995,1.5753972216931037e6
9.77,3.263862268898257e6,-112063.27737588994,1.5758994957611836e6
9.78,3.2685298581080176e6,-115726.31844948936,1.5764017698292641e6
9.79,3.2731974473177777e6,-119389.35952308858,1.5769040438973445e6
9.8,3.2778650365275373e6,-123052.40059669036,1.5774063179654235e6
9.81,3.282532625737298e6,-126787.67086425511,1.5778724774365213e6
9.82,3.287200214947058e6,-130604.53329246042,1.5782978408272988e6
9.83,3.2918678041568184e6,-134459.64848525965,1.5787040778357794e6
9.84,3.296535393366578e6,-138314.76367806064,1.5791103148442586e6
9.85,3.3012029825763376e6,-142169.8788708586,1.5795165518527394e6
9.86,3.3058705717860977e6,-146421.1751796614,1.5797246983032182e6
9.87,3.3105381609958573e6,-150824.97384605993,1.5798565935748988e6
9.88,3.315205750205618e6,-155244.84423155812,1.57998045298703e6
9.89,3.319873339415378e6,-159921.46568525786,1.5799759368650601e6
9.9,3.3245409286251385e6,-164621.47700285888,1.5799597258111397e6
9.91,3.3292085178348986e6,-169321.4883204579,1.5799435147572204e6
9.92,3.3338761070446577e6,-174118.63598566785,1.579878735529495e6
9.93,3.3385436962544187e6,-179022.22225606666,1.579760736999176e6
9.94,3.343211285464178e6,-183925.80852646776,1.5796427384688552e6
9.95,3.3478788746739393e6,-188829.39479686634,1.5795247399385364e6
9.96,3.352546463883698e6,-193732.98106726888,1.5794067414082144e6
9.97,3.357214053093459e6,-198922.7801569841,1.5791456364682375e6
9.98,3.3618816423032177e6,-204192.83910738502,1.5788444015979164e6
9.99,3.3665492315129796e6,-209462.89805778395,1.5785431667275978e6
10.0,3.3712168207227383e6,-214828.37629203883,1.5781942222153498e6
10.01,3.375884409932496e6,-220339.10783633945,1.5777726510480782e6
10.02,3.380551999142258e6,-225981.3192731385,1.5772853399345598e6
10.03,3.3852195883520166e6,-231623.53070993975,1.5767980288210385e6
10.04,3.389887177561778e6,-237265.7421467387,1.5763107177075197e6
10.05,3.3945547667715377e6,-242907.9535835404,1.5758234065939987e6
10.06,3.399222355981299e6,-248557.83659846973,1.5753322596914147e6
10.07,3.4038899451910574e6,-254249.32879527123,1.5748203081978932e6
10.08,3.408557534400818e6,-259940.8209920692,1.5743083567043743e6
10.09,3.4132251236105766e6,-265632.31318887,1.5737964052108533e6
10.1,3.417892712820338e6,-271323.80538566905,1.5732844537173344e6
10.11,3.4225603020300977e6,-277015.29758247,1.572772502223814e6
10.12,3.4272278912398587e6,-282706.78977926844,1.572260550730295e6
10.13,3.4318954804496183e6,-288491.11427628616,1.571702183086666e6
10.14,3.436563069659379e6,-294363.9276418847,1.571099571008747e6
10.15,3.441230658869138e6,-300236.74100748496,1.5704969589308265e6
10.16,3.4458982480788985e6,-306351.6241306794,1.5697733119741096e6
10.17,3.450565837288658e6,-312683.36443308025,1.5689412364277889e6
10.18,3.455233426498419e6,-319015.1047354787,1.5681091608814702e6
10.19,3.4599010157081774e6,-325346.8450378788,1.5672770853351492e6
10.2,3.4645686049179393e6,-331678.585340278,1.5664450097888308e6
10.21,3.469236194127698e6,-338010.32564268017,1.5656129342425088e6
10.22,3.4739037833374594e6,-344803.57493224565,1.564550104202607e6
10.23,3.4785713725472176e6,-351654.84172264696,1.5634582654122855e6
10.24,3.48323896175698e6,-358506.10851304576,1.5623664266219672e6
10.25,3.4879065509667387e6,-365357.37530344684,1.561274587831646e6
10.26,3.4925741401764965e6,-372208.64209384704,1.5601827490413247e6
10.27,3.497241729386258e6,-379059.9088842448,1.5590909102510065e6
10.28,3.501909318596018e6,-385911.1756746472,1.5579990714606855e6
10.29,3.506576907805778e6,-392762.4424650457,1.5569072326703663e6
10.3,3.511244497015538e6,-400374.1741752653,1.5554351614201365e6
10.31,3.515912086225298e6,-408084.59026326344,1.5539137479810172e6
10.32,3.520579675435058e6,-415795.0063512649,1.5523923345418964e6
10.33,3.525247264644818e6,-423603.39413815684,1.5508219352533305e6
10.34,3.529914853854577e6,-431517.99123415735,1.54919843131021e6
10.35,3.534582443064338e6,-439432.5883301559,1.5475749273670912e6
10.36,3.5392500322740977e6,-447347.1854261571,1.5459514234239704e6
10.37,3.543917621483858e6,-455261.78252215555,1.5443279194808514e6
10.38,3.5485852106936174e6,-463311.0355265632,1.542637087583527e6
10.39,3.5532527999033774e6,-471587.8342145613,1.5408324828444081e6
10.4,3.5579203891131384e6,-479864.63290256297,1.5390278781052877e6
10.41,3.5625879783229e6,-488141.43159056094,1.5372232733661695e6
10.42,3.567255567532658e6,-496429.60803570336,1.5354129797484775e6
10.43,3.5719231567424196e6,-504883.11547650275,1.5335200206329585e6
10.44,3.576590745952178e6,-513336.6229173034,1.5316270615174372e6
10.45,3.581258335161939e6,-521790.1303581022,1.5297341024019183e6
10.46,3.5859259243716984e6,-530559.0490852509,1.5276834376432237e6
10.47,3.590593513581459e6,-539831.9022652495,1.5253808056581048e6
10.48,3.5952611027912176e6,-549104.7554452511,1.5230781736729832e6
10.49,3.5999286920009796e6,-558377.6086252484,1.5207755416878655e6
10.5,3.6045962812107382e6,-567650.4618052498,1.5184729097027443e6
10.51,3.609263870420497e6,-576923.3149852504,1.5161702777176234e6
10.52,3.6139314596302575e6,-586196.1681652492,1.513867645732504e6
10.53,3.618599048840017e6,-595772.7922900986,1.5114131282749593e6
10.54,3.623266638049778e6,-605547.0768220981,1.50885978061384e6
10.55,3.6279342272595367e6,-615321.3613541009,1.5063064329527179e6
10.56,3.6326018164692987e6,-625095.6458860992,1.5037530852915999e6
10.57,3.6372694056790583e6,-635024.5906400644,1.501122407519497e6
10.58,3.6419369948888184e6,-644970.7425968645,1.498483126145977e6
10.59,3.6466045840985775e6,-654916.8945536644,1.4958438447724567e6
10.6,3.6512721733083385e6,-664863.0465104631,1.4932045633989377e6
10.61,3.6559397625180967e6,-674809.1984672641,1.4905652820254164e6
10.62,3.6606073517278587e6,-684755.3504240632,1.4879260006518979e6
10.63,3.665274940937618e6,-694701.5023808654,1.485286719278376e6
10.64,3.669942530147379e6,-704647.6543376633,1.4826474379048578e6
10.65,3.6746101193571375e6,-714593.8062944645,1.4800081565313365e6
10.66,3.6792777085668985e6,-724723.308472462,1.4772772000472182e6
10.67,3.683945297776658e6,-734860.8588836635,1.4745422194464973e6
10.68,3.6886128869864186e6,-744998.4092948621,1.4718072388457782e6
10.69,3.693280476196178e6,-755135.9597060627,1.4690722582450574e6
10.7,3.6979480654059383e6,-765273.5101172614,1.4663372776443386e6
10.71,3.702615654615698e6,-775585.4497003972,1.4635151024576505e6
10.72,3.7072832438254594e6,-786137.9286307961,1.4605726575973316e6
10.73,3.7119508330352185e6,-796690.4075611973,1.4576302127370106e6
10.74,3.716618422244979e6,-807242.886491596,1.4546877678766917e6
10.75,3.7212860114547387e6,-817795.3654219959,1.4517453230163713e6
10.76,3.7259536006644974e6,-828347.8443523962,1.4488028781560506e6
10.77,3.730621189874258e6,-838900.3232827957,1.445860433295731e6
10.78,3.7352887790840166e6,-849498.9877096683,1.442894895687174e6
10.79,3.7399563682937776e6,-860291.2581496676,1.439832555072055e6
10.8,3.744623957503537e6,-871083.52858967,1.4367702144569336e6
10.81,3.7492915467132977e6,-881875.7990296686,1.4337078738418147e6
10.82,3.7539591359230573e6,-892668.0694696697,1.4306455332266937e6
10.83,3.7586267251328183e6,-903460.3399096684,1.427583192611575e6
10.84,3.7632943143425775e6,-914252.6103496689,1.4245208519964544e6
10.85,3.7679619035523375e6,-925209.8803135752,1.4213760116193811e6
10.86,3.772629492762097e6,-936252.099343272,1.4181886967094126e6
10.87,3.777297081971858e6,-947497.2587628639,1.414899911604497e6
10.88,3.7819646711816187e6,-958928.5004916674,1.4115180853449756e6
10.89,3.786632260391379e6,-970776.1312920334,1.4079280645496727e6
10.9,3.791299849601137e6,-982731.0190243871,1.404284415288375e6
10.91,3.7959674388108985e6,-994711.0025851863,1.4006282181128561e6
10.92,3.8006350280206576e6,-1.0066909861459866e6,1.3969720209373354e6
10.93,3.805302617230419e6,-1.0186709697067854e6,1.3933158237618168e6
10.94,3.8099702064401777e6,-1.0306509532675862e6,1.3896596265862957e6
10.95,3.8146377956499388e6,-1.0426309368283849e6,1.386003429410777e6
10.96,3.8193053848596984e6,-1.0546109203891882e6,1.3823472322352552e6
10.97,3.823972974069459e6,-1.0668602665300102e6,1.3785563537697243e6
10.98,3.8286405632792185e6,-1.0791241130116114e6,1.3747582251338037e6
10.99,3.8333081524889795e6,-1.0913879594932096e6,1.370960096497885e6
11.0,3.837975741698738e6,-1.1036518059748104e6,1.367161967861964e6
11.01,3.842643330908497e6,-1.1159156524564112e6,1.3633638392260429e6
11.02,3.8473109201182583e6,-1.1281889245480218e6,1.3595609977851184e6
11.03,3.8519785093280165e6,-1.1408625013415418e6,1.3555580039932374e6
11.04,3.8566460985377785e6,-1.1536359562659776e6,1.3515050711359004e6
11.05,3.8613136877475376e6,-1.166591220725181e6,1.3473612335111783e6
11.06,3.865981276957298e6,-1.1797366272971798e6,1.3431223248300592e6
11.07,3.870648866167057e6,-1.193393887536892e6,1.3386274893150823e6
11.08,3.875316455376819e6,-1.2072814993952909e6,1.334017477990764e6
11.09,3.8799840445865775e6,-1.221169111253691e6,1.3294074666664433e6
11.1,3.884651633796338e6,-1.2350567231120898e6,1.3247974553421242e6
11.11,3.889319223006097e6,-1.24894433497049e6,1.3201874440178035e6
11.12,3.8939868122158586e6,-1.2628319468288892e6,1.3155774326934847e6
11.13,3.8986544014256177e6,-1.276719558687292e6,1.3109674213691629e6
11.14,3.9033219906353788e6,-1.2909189765666984e6,1.3062015070343402e6
11.15,3.9079895798451374e6,-1.3051584135618985e6,1.3014155831416193e6
11.16,3.9126571690548994e6,-1.3195901223487696e6,1.296533523353065e6
11.17,3.917324758264658e6,-1.33417946821517e6,1.2915726450247439e6
11.18,3.9219923474744186e6,-1.348768814081569e6,1.2866117666964247e6
11.19,3.9266599366841773e6,-1.36335815994797e6,1.2816508883681037e6
11.2,3.931327525893939e6,-1.3779475058143681e6,1.2766900100397854e6
11.21,3.935995115103698e6,-1.3925368516807712e6,1.2717291317114634e6
11.22,3.9406627043134593e6,-1.4071261975471708e6,1.2667682533831443e6
11.23,3.945330293523218e6,-1.4217155434135706e6,1.2618073750548237e6
11.24,3.94999788273298e6,-1.4364050850741672e6,1.2567963988294064e6
11.25,3.9546654719427377e6,-1.4512060591005685e6,1.2517297064210847e6
11.26,3.9593330611524964e6,-1.4660986160330009e6,1.2466172225597478e6
11.27,3.964000650362258e6,-1.4811518126113983e6,1.2414244188754298e6
11.28,3.9686682395720165e6,-1.496205009189799e6,1.2362316151911088e6
11.29,3.973335828781778e6,-1.5112582057681982e6,1.2310388115067899e6
11.3,3.978003417991538e6,-1.526311402346601e6,1.2258460078224684e6
11.31,3.982671007201298e6,-1.5418212522804553e6,1.2204248774604215e6
11.32,3.9873385964110573e6,-1.5574012618260556e6,1.2149686672925008e6
11.33,3.9920061856208183e6,-1.5729812713716552e6,1.2095124571245816e6
11.34,3.996673774830578e6,-1.5885612809172557e6,1.204056246956661e6
11.35,4.0013413640403384e6,-1.604141290462854e6,1.198600036788742e6
11.36,4.006008953250097e6,-1.6199419406595572e6,1.1930335062952698e6
11.37,4.0106765424598577e6,-1.635816298915555e6,1.1874301217721514e6
11.38,4.015344131669618e6,-1.6516906571715586e6,1.1818267372490298e6
11.39,4.0200117208793787e6,-1.6675650154275568e6,1.176223352725911e6
11.4,4.0246793100891383e6,-1.6834393736835578e6,1.1706199682027902e6
11.41,4.0293468992988993e6,-1.6993265672817188e6,1.1650101660085903e6
11.42,4.0340144885086576e6,-1.7155289519289196e6,1.159242768289869e6
11.43,4.038682077718419e6,-1.731731336576118e6,1.1534753705711504e6
11.44,4.0433496669281777e6,-1.7479337212233183e6,1.1477079728524298e6
11.45,4.0480172561379382e6,-1.764136105870517e6,1.1419405751337106e6
11.46,4.0526848453476983e6,-1.7803397166604598e6,1.1361725643436192e6
11.47,4.057352434557459e6,-1.796552599116458e6,1.1303999177205004e6
11.48,4.0620200237672185e6,-1.8127654815724585e6,1.12462727109738e6
11.49,4.0666876129769795e6,-1.82942891936985e6,1.1186293468035646e6
11.5,4.0713552021867386e6,-1.8461223054730508e6,1.112616448356844e6
11.51,4.0760227913964973e6,-1.862815691576252e6,1.1066035499101225e6
11.52,4.0806903806062583e6,-1.8795090776794488e6,1.1005906514634048e6
11.53,4.085357969816016e6,-1.8962088753203864e6,1.094574547247815e6
11.54,4.090025559025778e6,-1.9129266078635838e6,1.088549475581097e6
11.55,4.0946931482355366e6,-1.9298337827345836e6,1.0824296827504765e6
11.56,4.099360737445298e6,-1.9469752278689821e6,1.076192754788158e6
11.57,4.104028326655057e6,-1.9641166730033827e6,1.0699558268258371e6
11.58,4.1086959158648187e6,-1.9812581181377815e6,1.0637188988635186e6
11.59,4.1133635050745774e6,-1.998399563272182e6,1.0574819709011978e6
11.6,4.118031094284339e6,-2.0156469830606962e6,1.0511920556118214e6
11.61,4.122698683494097e6,-2.0333057867318976e6,1.0446964483810997e6
11.62,4.1273662727038586e6,-2.0509645904030956e6,1.0382008411503815e6
11.63,4.132033861913618e6,-2.0686233940743e6,1.031705233919659e6
11.64,4.1367014511233782e6,-2.0862821977454985e6,1.0252096266889399e6
11.65,4.141369040333138e6,-2.1039410014166986e6,1.0187140194582196e6
11.66,4.1460366295428984e6,-2.1215998050878975e6,1.0122184122275005e6
11.67,4.1507042187526585e6,-2.139258608759098e6,1.0057228049967801e6
11.68,4.1553718079624185e6,-2.1569335303319655e6,999219.1388152265
11.69,4.160039397172177e6,-2.175094252274365e6,992472.572448906
11.7,4.164706986381939e6,-2.1932549742167643e6,985726.0060825874
11.71,4.1693745755916988e6,-2.2114731370646036e6,978950.7192635476
11.72,4.1740421648014593e6,-2.229865190667947e6,972088.4870667562
11.73,4.178709754011218e6,-2.2482642123783473e6,965222.7708164353
11.74,4.18337734322098e6,-2.266663234088746e6,958357.054566117
11.75,4.1880449324307386e6,-2.285062255799146e6,951491.3383157963
11.76,4.1927125216404963e6,-2.303461277509548e6,944625.6220654743
11.77,4.197380110850258e6,-2.321860299219945e6,937759.9058151564
11.78,4.202047700060017e6,-2.3402593209303445e6,930894.1895648364
11.79,4.206715289269778e6,-2.358658342640744e6,924028.473314517
11.8,4.211382878479538e6,-2.3770573643511483e6,917162.7570641947
11.81,4.216050467689299e6,-2.395456386061548e6,910297.0408138756
11.82,4.220718056899058e6,-2.4138554077719473e6,903431.3245635552
11.83,4.225385646108819e6,-2.4322544294823464e6,896565.6083132364
11.84,4.230053235318577e6,-2.4506534511927464e6,889699.8920629153
11.85,4.234720824528338e6,-2.4690524729031445e6,882834.1758125969
11.86,4.239388413738097e6,-2.4874514946135455e6,875968.4595622758
11.87,4.244056002947859e6,-2.505850516323943e6,869102.7433119577
11.88,4.248723592157618e6,-2.5242495380343487e6,862237.0270616347
11.89,4.253391181367379e6,-2.5426485597447464e6,855371.3108113161
11.9,4.258058770577137e6,-2.561186775739985e6,848435.9974185762
11.91,4.262726359786899e6,-2.5798837038895832e6,841421.3279486578
11.92,4.2673939489966575e6,-2.5985806320391833e6,834406.6584787371
11.93,4.272061538206419e6,-2.617281829458622e6,827389.8543738986
11.94,4.276729127416178e6,-2.6362736306322217e6,820227.748391978
11.95,4.281396716625938e6,-2.655265431805821e6,813065.6424100585
11.96,4.286064305835698e6,-2.6742572329794248e6,805903.5364281365
11.97,4.290731895045458e6,-2.6932490341530223e6,798741.430446218
11.98,4.295399484255219e6,-2.712240835326624e6,791579.3244642974
